"DBN","SCHOOL_NAME","BOROUGH","DISTRICT","ADDRESS","ZIPCODE","LATITUDE","LONGITUDE","COMMUNITY_SCHOOL","ECONOMIC_NEED_INDX","INCOME","PCT_ELL","PCT_ASIAN","PCT_BLACK","PCT_HISPANIC","PCT_WHITE","PCT_ATTENDANCE","PCT_ABSENCES","PCT_RIGOROUS","PCT_COLLABORATIVE","PCT_SUPPORTIVE","PCT_EFFECTIVE","PCT_FAMILY_TIES","PCT_TRUST","PCT_4S","PCT_4S_UNDRRP","PCT_4S_ECNDSV","SPHS_APPLICANTS","ELA_PROF","MATH_PROF","CLASS_SIZE","PTRATIO","PCT_FEMALE","SPHS_TESTERS","SPHS_OFFERS","SPHS_FEEDER"
"28Q332","REDWOOD MIDDLE SCHOOL","Q",28,"133-25 GUY R BREWER BLVD JAMAICA, NY 11434",11434,40.675061,-73.77561,"No",57.8,NA,2,9,77,8,1,94,19,91,99,91,98,85,98,5.37634408602151,4.3010752688172,4.3010752688172,109,2.37,2.44,22.8709677419355,11,43.042071197411,27,0,0
"28Q358","M.S. 358","Q",28,"88-06 164TH ST JAMAICA, NY 11432",11432,40.708473,-73.797859,"No",NA,NA,19,23,38,32,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,123,NA,NA,27.3846153846154,13.5,47.50656167979,47,0,0
"28Q680","QUEENS GATEWAY TO HEALTH SCIENCES SECONDARY SCHOOL","Q",28,"160-20 GOETHALS AVE JAMAICA, NY 11432",11432,40.71855,-73.805991,"No",41,NA,0,47,35,11,3,98,1,85,59,82,45,66,64,66.2790697674419,12.7906976744186,48.8372093023256,83,3.43,3.53,31.3958333333333,18.3,54.7169811320755,61,23,1
"28Q896","YOUNG WOMEN'S LEADERSHIP SCHOOL, QUEENS","Q",28,"150-91 87TH RD JAMAICA, NY 11432",11432,40.708431,-73.804196,"No",49.6,NA,2,32,46,14,3,96,6,83,85,79,80,76,87,15.1898734177215,5.06329113924051,11.3924050632911,77,3.06,3,26.8888888888889,16.3,100,29,9,1
"29Q059","I.S. 059 SPRINGFIELD GARDENS","Q",29,"132-55 RIDGEDALE ST SPRINGFIELD GARDENS, NY 11413",11413,40.681888,-73.753044,"No",46.8,NA,2,1,91,5,1,93,20,94,87,81,79,78,85,4.26829268292683,3.65853658536585,3.04878048780488,196,2.38,2.3,25.6336633663366,17.4,49.4880546075085,56,0,0
"29Q109","JEAN NUZZI INTERMEDIATE SCHOOL","Q",29,"213-10 92ND AVE QUEENS VILLAGE, NY 11428",11428,40.720412,-73.746572,"No",43.5,NA,10,33,40,21,4,94,16,89,86,78,82,72,86,7.11743772241993,1.42348754448399,4.27046263345196,346,2.53,2.55,25.6744186046512,16.6,48.7364620938628,117,9,1
"29Q116","P.S./I.S. 116 WILLIAM C. HUGHLEY","Q",29,"107-25 WREN PL JAMAICA, NY 11433",11433,40.70076,-73.781916,"No",74.8,48919.46,11,5,60,32,2,91,38,86,83,80,77,85,87,0,0,0,63,2.26,2.24,22.1764705882353,13.7,50.8838383838384,10,0,0
"29Q138","P.S./M.S. 138 SUNRISE","Q",29,"251-11 WELLER AVE ROSEDALE, NY 11422",11422,40.659983,-73.734434,"No",54.5,79063.05,4,3,84,8,2,94,19,86,86,79,82,81,87,2.02020202020202,2.02020202020202,2.02020202020202,102,2.27,2.16,24.2857142857143,14.6,46.9200524246396,10,0,0
"29Q147","P.S./M.S. 147 RONALD MCNAIR","Q",29,"218-01 116TH AVE CAMBRIA HEIGHTS, NY 11411",11411,40.698026,-73.740151,"No",48,74346.24,3,1,95,2,1,92,30,85,72,90,65,72,82,1.53846153846154,0,1.53846153846154,79,2.41,2.29,20.3928571428571,15.1,48.566610455312,9,0,0
"29Q192","I.S. 192 THE LINDEN","Q",29,"109-89 204TH ST SAINT ALBANS, NY 11412",11412,40.706768,-73.753793,"No",48.7,NA,5,3,86,8,1,94,14,92,95,92,90,98,96,2.94117647058824,2.45098039215686,1.96078431372549,162,2.32,2.13,22.6413043478261,15.7,46.2962962962963,18,0,0
"29Q208","P.S./I.S. 208","Q",26,"74-30 COMMONWLTH BLVD BELLEROSE, NY 11426",11426,40.744184,-73.727581,"No",30.2,73222.68,1,9,75,13,1,96,6,94,93,88,84,83,91,18.75,12.5,8.75,102,2.86,2.92,28.06,14.3,50.7779349363508,28,0,0
"29Q238","I.S. 238 - SUSAN B. ANTHONY ACADEMY","Q",29,"88-15 182ND ST HOLLIS, NY 11423",11423,40.712772,-73.780173,"No",60.9,NA,15,27,39,28,2,93,21,81,79,80,75,73,87,2.00400801603206,0,2.00400801603206,529,2.34,2.33,25.1513157894737,14.1,50.7122507122507,123,0,0
"29Q259","PATHWAYS COLLEGE PREPARATORY SCHOOL: A COLLEGE BOARD SCHOOL","Q",29,"109-89 204TH ST SAINT ALBANS, NY 11412",11412,40.706768,-73.753793,"No",39.6,NA,3,4,88,6,1,96,10,86,83,84,76,75,85,6.75675675675676,5.40540540540541,5.40540540540541,73,2.54,2.24,23.7936507936508,14.8,49.5711835334477,6,0,0
"29Q268","P.S./I.S. 268","Q",29,"92-07 175TH ST JAMAICA, NY 11433",11433,40.707652,-73.785219,"No",65,47432.34,8,27,34,27,2,94,16,91,83,88,73,78,82,4.41176470588235,4.41176470588235,1.49253731343284,61,2.69,2.71,22.9393939393939,14,49.2088607594937,27,0,0
"29Q270","THE GORDON PARKS SCHOOL","Q",29,"233-15 MERRICK BLVD ROSEDALE, NY 11422",11422,40.674937,-73.736741,"No",35.8,77770.17,0,1,97,2,0,96,9,91,78,87,73,82,84,10.9375,0,6.25,97,2.66,2.63,28.3404255319149,17.2,50.066401062417,35,0,0
"29Q283","PREPARATORY ACADEMY FOR WRITERS: A COLLEGE BOARD SCHOOL","Q",29,"143-10 SPRINGFIELD BLVD SPRINGFIELD GARDENS, NY 11413",11413,40.668105,-73.757899,"No",46.4,NA,1,4,85,6,2,97,3,94,93,88,92,81,91,12.962962962963,11.1111111111111,11.1111111111111,43,2.68,2.6,22.0606060606061,19.3,53.9115646258503,10,0,0
"29Q289","QUEENS UNITED MIDDLE SCHOOL","Q",29,"229-02 137TH AVE SPRINGFIELD GARDENS, NY 11413",11413,40.672087,-73.743438,"No",36.7,NA,2,1,86,5,1,95,13,75,86,85,84,84,91,4.61538461538462,4.61538461538462,3.07692307692308,87,2.34,2.18,18.5454545454545,12.1,47.0588235294118,21,0,0
"29Q295","P.S./I.S. 295","Q",29,"222-14 JAMAICA AVE QUEENS VILLAGE, NY 11428",11428,40.72073,-73.731394,"No",41.9,67828.27,11,38,25,28,5,96,7,95,85,87,69,81,82,30,4,19.2982456140351,62,2.82,2.85,24.7142857142857,12.5,45.5645161290323,27,0,0
"29Q327","EAGLE ACADEMY FOR YOUNG MEN III","Q",29,"171-10 LINDEN BLVD JAMAICA, NY 11434",11434,40.691665,-73.778987,"No",41.9,NA,0,1,86,3,3,93,27,81,66,81,61,84,80,2.8169014084507,2.8169014084507,1.40845070422535,74,2.41,2.42,22.3809523809524,17.1,0,0,0,0
"29Q355","COLLABORATIVE ARTS MIDDLE SCHOOL","Q",29,"145-00 SPRINGFIELD BLVD SPRINGFIELD GARDENS, NY 11413",11413,40.664858,-73.759088,"No",55.7,NA,2,1,91,6,1,92,26,84,91,78,90,80,89,0.746268656716418,0.746268656716418,0.746268656716418,102,2.21,2.13,20.4651162790698,12.2,51.4754098360656,17,0,0
"29Q356","COMMUNITY VOICES MIDDLE SCHOOL","Q",29,"145-00 SPRINGFIELD BLVD SPRINGFIELD GARDENS, NY 11413",11413,40.664858,-73.759088,"No",54.7,NA,3,1,91,6,1,92,27,81,85,84,87,75,90,6.95652173913043,6.95652173913043,6.08695652173913,100,2.24,2.13,21.8627450980392,14.7,49.6688741721854,9,0,0
"30Q010","I.S. 010 HORACE GREELEY","Q",30,"45-11 31ST AVE LONG ISLAND CITY, NY 11103",11103,40.759518,-73.912499,"No",60.5,NA,12,23,6,52,18,94,15,93,95,88,88,70,93,13.8181818181818,0,7.27272727272727,250,2.59,2.76,24.1310344827586,14.5,45.4790823211876,56,0,0
"30Q078","P.S./I.S. 78Q","Q",30,"48-09 CENTER BLVD LONG ISLAND CITY, NY 11109",11109,40.744465,-73.957666,"No",23.2,98309.97,5,18,4,32,40,95,13,96,97,87,89,89,93,18.9189189189189,0,5.40540540540541,27,2.94,3.06,17.8148148148148,14.3,49.2917847025496,14,0,0
"30Q111","P.S. 111 JACOB BLACKWELL","Q",30,"37-15 13TH ST LONG ISLAND CITY, NY 11101",11101,40.75855,-73.939237,"Yes",84.7,26289.11,19,4,41,48,6,89,45,87,84,84,76,78,83,0,0,0,24,2.06,2.03,16,8.6,49.3670886075949,0,0,0
"30Q122","P.S. 122 MAMIE FAY","Q",30,"21-21 DITMARS BLVD ASTORIA, NY 11105",11105,40.780311,-73.91658,"No",42.1,54818.42,5,30,6,21,39,96,8,90,86,91,71,78,92,70.2380952380952,0,39.2857142857143,75,3.38,3.52,29.3,18.7,47.3181484202792,74,49,1
"30Q126","ALBERT SHANKER SCHOOL FOR VISUAL AND PERFORMING ARTS","Q",30,"31-51 21ST ST LONG ISLAND CITY, NY 11106",11106,40.766101,-73.929913,"No",70.7,NA,12,25,15,49,10,94,20,90,97,91,93,81,96,15.4696132596685,1.64835164835165,13.2596685082873,181,2.46,2.51,24.4,13.8,44.3768996960486,59,19,1
"30Q127","P.S. 127 AEROSPACE SCIENCE MAGNET SCHOOL","Q",30,"98-01 25TH AVE EAST ELMHURST, NY 11369",11369,40.764979,-73.871196,"No",66.9,53206.46,31,12,13,74,2,94,20,88,72,87,52,76,77,11.304347826087,0,10.4347826086957,145,2.35,2.42,26.88,15.5,48.5758275596613,28,0,0
"30Q141","I.S. 141 THE STEINWAY","Q",30,"37-11 21ST AVE LONG ISLAND CITY, NY 11105",11105,40.775893,-73.904564,"No",51.3,NA,6,23,4,38,34,95,12,89,89,85,78,73,87,18.1333333333333,0.261780104712042,8.8,348,2.87,3.03,25.905737704918,16.2,46.3414634146341,170,26,1
"30Q145","I.S. 145 JOSEPH PULITZER","Q",30,"33-34 80TH ST JACKSON HEIGHTS, NY 11372",11372,40.754326,-73.887594,"No",68.2,NA,21,8,1,89,2,96,9,87,85,86,74,76,86,9.06344410876133,0,8.1570996978852,581,2.43,2.57,24.6575757575758,13.6,47.0276633313714,137,7,1
"30Q204","I.S. 204 OLIVER W. HOLMES","Q",30,"36-41 28TH ST LONG ISLAND CITY, NY 11106",11106,40.756628,-73.932648,"No",74.5,NA,15,23,18,53,6,93,21,79,76,83,68,76,80,7.79220779220779,0,0,153,2.52,2.66,19.030534351145,10.5,45.0413223140496,28,0,0
"30Q227","I.S. 227 LOUIS ARMSTRONG","Q",30,"32-02 JUNCTION BLVD EAST ELMHURST, NY 11369",11369,40.757692,-73.874171,"No",55.4,NA,5,14,10,48,27,97,6,94,96,90,93,75,95,23.019801980198,0,15.0990099009901,460,2.91,3.2,25.4763948497854,17.3,51.4501891551072,206,27,1
"30Q230","I.S. 230","Q",30,"73-10 34TH AVE JACKSON HEIGHTS, NY 11372",11372,40.75264,-73.892841,"No",60.1,NA,11,37,1,56,5,96,8,90,91,87,85,74,92,27.0142180094787,0,20.8530805687204,437,2.79,3.12,26.7219512195122,15.3,46.8364197530864,157,26,1
"30Q235","ACADEMY FOR NEW AMERICANS","Q",30,"30-14 30TH ST ASTORIA, NY 11102",11102,40.766708,-73.923052,"No",67.6,NA,99,22,1,61,15,96,11,93,96,96,92,84,96,4.28571428571429,0,4.28571428571429,49,1.91,2.34,13.675,8.3,50.4950495049505,6,0,0
"30Q286","YOUNG WOMEN'S LEADERSHIP SCHOOL, ASTORIA","Q",30,"23-15 NEWTOWN AVE LONG ISLAND CITY, NY 11105",11105,40.771319,-73.924184,"No",56.1,NA,3,34,6,43,16,97,6,90,95,91,78,74,87,25.3164556962025,0,16.4556962025316,84,2.88,2.88,33.8620689655172,16.3,100,29,0,0
"30Q291","HUNTERS POINT COMMUNITY MIDDLE SCHOOL","Q",30,"1-50 51ST AVE LONG ISLAND CITY, NY 11101",11101,40.74308,-73.959251,"No",56.3,NA,7,16,13,51,18,94,14,88,94,85,97,85,92,14.84375,0,6.25,141,2.68,2.8,23.6590909090909,12.8,50.3562945368171,65,11,1
"30Q300","THE 30TH AVENUE SCHOOL (G&T CITYWIDE)","Q",30,"28-37 29TH ST ASTORIA, NY 11102",11102,40.768259,-73.922754,"No",25.9,66603.51,1,45,6,9,31,96,4,94,97,95,95,93,99,63.6363636363636,0,22.7272727272727,41,3.73,3.99,23.6666666666667,18.2,50.54704595186,39,26,1
"30Q580","BACCALAUREATE SCHOOL FOR GLOBAL EDUCATION","Q",30,"34-12 36TH AVE LONG ISLAND CITY, NY 11106",11106,40.755048,-73.926963,"No",27.6,NA,0,49,2,15,31,98,1,88,81,90,74,70,89,74.5283018867924,0,28.3018867924528,119,3.91,4.07,NA,NA,58.5185185185185,94,62,1
"31R002","I.S. R002 GEORGE L. EGBERT","R",31,"333 MIDLAND AVE STATEN ISLAND, NY 10306",10306,40.577094,-74.10015,"No",52.6,NA,5,11,6,29,54,93,20,83,92,82,78,75,89,12.1212121212121,0,6.41509433962264,289,2.7,2.6,26.7005988023952,14.5,50.7660878447395,75,0,0
"31R007","I.S. 007 ELIAS BERNSTEIN","R",31,"1270 HUGUENOT AVE STATEN ISLAND, NY 10312",10312,40.52409,-74.186183,"No",23.9,NA,1,4,1,7,88,94,15,94,93,88,84,76,91,24.8677248677249,0,4.4973544973545,394,3.1,3.22,30.5688622754491,16.4,50.816852966466,129,22,1
"31R024","I.S. 024 MYRA S. BARNES","R",31,"225 CLEVELAND AVE STATEN ISLAND, NY 10308",10308,40.545793,-74.145561,"No",25.4,NA,2,3,1,12,83,94,15,90,90,82,83,73,89,19.7183098591549,0,4.22535211267606,384,2.85,2.88,26.9574468085106,13.2,47.5138121546961,132,11,1
"31R027","I.S. 027 ANNING S. PRALL","R",31,"11 CLOVE LAKE PL STATEN ISLAND, NY 10310",10310,40.628284,-74.117592,"No",55.7,NA,5,10,24,40,25,92,26,84,87,79,75,69,86,16.1676646706587,1.49700598802395,7.18562874251497,328,2.64,2.53,25.9397590361446,15.2,49.2537313432836,77,14,1
"31R028","THE EAGLE ACADEMY FOR YOUNG MEN OF STATEN ISLAND","R",31,"101 WARREN ST STATEN ISLAND, NY 10304",10304,40.620483,-74.080771,"No",70.5,NA,3,9,52,31,7,93,23,93,87,91,90,87,91,7.14285714285714,1.78571428571429,3.57142857142857,68,2.38,2.43,19.1304347826087,11.6,0,18,0,0
"31R034","I.S. 034 TOTTENVILLE","R",31,"528 ACADEMY AVE STATEN ISLAND, NY 10307",10307,40.507803,-74.243221,"No",22.5,NA,1,4,0,11,85,93,22,90,85,84,78,72,87,24.3697478991597,0,5.04201680672269,378,3,3.02,32.4,14.3,49.9541704857929,81,8,1
"31R048","P.S. 048 WILLIAM G. WILCOX","R",31,"1050 TARGEE ST STATEN ISLAND, NY 10304",10304,40.602835,-74.091981,"No",33.4,72831.32,6,17,4,18,59,95,10,94,93,88,92,87,94,27.7777777777778,0,7.77777777777778,118,3.04,3.25,33.6818181818182,16.2,49.8470948012232,70,9,1
"31R049","I.S. 49 BERTA A. DREYFUS","R",31,"101 WARREN ST STATEN ISLAND, NY 10304",10304,40.620483,-74.080771,"No",74.5,NA,10,11,35,41,12,91,30,81,80,82,69,68,84,4.64135021097046,0.843881856540084,3.23886639676113,241,2.31,2.19,19.5970149253731,10.6,53.4313725490196,42,0,0
"31R051","I.S. 051 EDWIN MARKHAM","R",31,"20 HOUSTON ST STATEN ISLAND, NY 10302",10302,40.623011,-74.145295,"No",60.4,NA,8,6,22,44,27,91,29,85,86,80,80,77,88,5.58659217877095,0.279329608938547,2.12765957446809,436,2.47,2.32,24.5961538461538,13.8,50.4182509505703,101,6,1
"31R061","I.S. 061 WILLIAM A MORRIS","R",31,"445 CASTLETON AVE STATEN ISLAND, NY 10301",10301,40.634527,-74.097992,"No",71.7,NA,9,5,34,44,16,91,29,81,85,81,75,74,86,4.32432432432432,1.62162162162162,1.62162162162162,325,2.45,2.32,23.1421568627451,13.4,54.5361875637105,40,0,0
"31R063","MARSH AVENUE SCHOOL FOR EXPEDITIONARY LEARNING","R",31,"100 ESSEX DR STATEN ISLAND, NY 10314",10314,40.581969,-74.15936,"No",31.7,NA,0,10,7,20,62,95,10,94,88,90,85,76,86,20.7407407407407,0,9.62962962962963,156,3.03,3.01,27.2537313432836,13.4,54.6840958605665,70,7,1
"31R072","I.S. 072 ROCCO LAURIE","R",31,"33 FERNDALE AVE STATEN ISLAND, NY 10314",10314,40.59247,-74.158532,"No",36.6,NA,4,20,5,24,50,94,17,89,93,86,87,69,93,11.6625310173697,0,6.80100755667506,463,2.83,2.79,23.5833333333333,14.1,46.6101694915254,139,26,1
"31R075","I.S. 075 FRANK D. PAULO","R",31,"455 HUGUENOT AVE STATEN ISLAND, NY 10312",10312,40.544369,-74.197201,"No",20.7,NA,1,9,1,10,79,95,12,92,94,85,90,74,92,28.6008230452675,0,9.25925925925926,431,3.05,3.16,26.4038461538462,13,48.7964989059081,153,46,1
"31R080","THE MICHAEL J. PETRIDES SCHOOL","R",31,"715 OCEAN TERR STATEN ISLAND, NY 10301",10301,40.608441,-74.105262,"No",36.6,67750.03,1,8,20,22,48,95,10,93,92,87,90,80,92,13.4831460674157,0,5.61797752808989,93,2.83,2.88,25.8181818181818,15.3,46.991622239147,22,0,0
"31R861","STATEN ISLAND SCHOOL OF CIVIC LEADERSHIP","R",31,"280 REGIS DR STATEN ISLAND, NY 10314",10314,40.620326,-74.164432,"No",56.9,67543.01,4,12,21,41,23,94,17,94,91,85,82,81,90,23.7623762376238,2.97029702970297,16.8316831683168,96,2.79,2.91,24.8085106382979,14.9,51.5452538631347,34,0,0
"32K045","P.S./I.S. 045 HORACE E. GREENE","K",32,"84 SCHAEFER ST BROOKLYN, NY 11207",11207,40.686658,-73.910178,"No",82.4,37020.6,14,2,48,47,1,90,37,90,89,95,78,85,94,2.94117647058824,2.94117647058824,1.47058823529412,63,2.4,2.49,20.9,13.9,51.3950073421439,24,0,0
"32K162","J.H.S. 162 THE WILLOUGHBY","K",32,"1390 WILLOUGHBY AVE BROOKLYN, NY 11237",11237,40.706871,-73.92002,"No",84.5,NA,21,2,3,92,2,91,31,89,83,84,78,77,86,0.763358778625954,0,0.763358778625954,161,2.23,2.23,22.289156626506,10.1,50,8,0,0
"32K291","J.H.S. 291 ROLAND HAYES","K",32,"231 PALMETTO ST BROOKLYN, NY 11221",11221,40.695648,-73.915406,"Yes",83.9,NA,30,1,15,81,3,89,36,96,97,88,89,78,93,1.0989010989011,0,1.0989010989011,107,2.17,2.1,18.5777777777778,9.2,41.0714285714286,8,0,0
"32K347","I.S. 347 SCHOOL OF HUMANITIES","K",32,"35 STARR ST BROOKLYN, NY 11221",11221,40.700818,-73.927587,"No",82.1,NA,18,2,7,89,1,92,24,86,90,82,84,81,93,1.20481927710843,0,1.20481927710843,100,2.25,2.3,20.3076923076923,12.1,51.2820512820513,11,0,0
"32K349","I.S. 349 MATH, SCIENCE & TECH.","K",32,"35 STARR ST BROOKLYN, NY 11211",11211,40.700818,-73.927587,"Yes",86.3,NA,30,0,4,95,0,94,18,85,91,83,79,78,92,1.13636363636364,0,1.13636363636364,82,2.25,2.26,20.4938271604938,11.1,45.8064516129032,7,0,0
"32K377","P.S. 377 ALEJANDRINA B. DE GAUTIER","K",32,"200 WOODBINE ST BROOKLYN, NY 11221",11221,40.693817,-73.914879,"No",81.9,36894.07,19,1,12,85,2,91,32,90,85,85,73,81,89,1.96078431372549,0,1.96078431372549,47,2.14,2.22,20.3846153846154,12.2,45.7142857142857,20,0,0
"32K383","J.H.S. 383 PHILIPPA SCHUYLER","K",32,"1300 GREENE AVE BROOKLYN, NY 11237",11237,40.697892,-73.919072,"No",64.3,NA,2,5,43,50,1,96,10,89,90,85,84,77,92,17.0648464163823,5.80204778156997,11.6040955631399,285,2.9,2.72,24.7032258064516,14.3,50.5166475315729,179,0,0
"32K384","P.S. /I.S. 384 FRANCES E. CARTER","K",32,"242 COOPER ST BROOKLYN, NY 11207",11207,40.68977,-73.904832,"No",86.3,36830.45,25,2,12,85,1,93,23,88,91,93,78,79,92,3.38983050847458,0,3.38983050847458,58,2.39,2.37,22.25,13.5,48.5380116959064,8,0,0
"32K554","ALL CITY LEADERSHIP SECONDARY SCHOOL","K",32,"321 PALMETTO ST BROOKLYN, NY 11237",11237,40.697591,-73.913097,"No",66.7,NA,2,6,11,77,5,97,8,92,99,96,92,83,98,36.6666666666667,3.33333333333333,33.3333333333333,59,3.28,3.47,30,23.8,55.4022988505747,22,0,0
"32K562","EVERGREEN MIDDLE SCHOOL FOR URBAN EXPLORATION","K",32,"125 COVERT ST BROOKLYN, NY 11207",11207,40.688922,-73.91033,"No",84.8,NA,25,1,28,69,2,92,25,88,95,89,92,79,95,1.12359550561798,0,1.12359550561798,96,2.11,1.95,18.7402597402597,9.8,53.8011695906433,10,0,0
"84K333","EXPLORE EXCEED CHARTER SCHOOL","K",17,"443 ST MARKS AVE-RM 114 BROOKLYN, NY 11238",11238,40.677036,-73.960074,"No",71.6,45240.23,5,3,78,16,0,94,16,92,93,92,88,86,96,NA,NA,NA,56,2.23,2.65,NA,NA,44.5544554455446,38,0,0
"84K355","WILLIAMSBURG COLLEGIATE CHARTER SCHOOL","K",14,"157 WILSON ST-4TH FL BROOKLYN, NY 11211",11211,40.705915,-73.962068,"No",71.3,NA,4,0,35,63,2,97,4,91,97,87,93,85,95,18.0722891566265,0,13.2530120481928,81,2.62,2.97,NA,NA,52.0123839009288,22,0,0
"84K356","ACHIEVEMENT FIRST CROWN HEIGHTS CHARTER SCHOOL","K",17,"790 E NEW YORK AVE BROOKLYN, NY 11203",11203,40.662087,-73.936458,"No",57,44077.39,0,0,95,4,0,98,1,84,84,81,77,85,85,25.5813953488372,0,17.4418604651163,80,2.59,2.93,NA,NA,52.0225776105362,49,0,0
"84K357","KIPP AMP CHARTER SCHOOL","K",17,"1224 PARK PL-4TH FL BROOKLYN, NY 11213",11213,40.672272,-73.937164,"No",71.9,36954.18,1,1,87,9,1,95,16,84,82,81,77,83,90,16.8674698795181,12.0481927710843,14.4578313253012,78,2.48,2.73,NA,NA,50.7777777777778,35,0,0
"84K358","ACHIEVEMENT FIRST EAST NEW YORK CHARTER SCHOOL","K",19,"557 PENNSYLVANIA AVE BROOKLYN, NY 11207",11207,40.663784,-73.893259,"No",69.3,35515.31,1,0,82,16,0,98,2,91,91,86,84,89,89,32.8125,0,25,60,2.69,2.95,NA,NA,54.1809851088202,25,0,0
"84K360","LAUNCH EXPEDITIONARY LEARNING CHARTER SCHOOL","K",16,"1580 DEAN ST-3RD FL BROOKLYN, NY 11213",11213,40.675732,-73.935082,"No",74.8,NA,3,0,83,15,1,95,13,80,83,80,84,78,87,3.33333333333333,3.33333333333333,1.11111111111111,110,2.16,2.2,NA,NA,48.3443708609272,27,0,0
"84K362","HELLENIC CLASSICAL CHARTER SCHOOL","K",15,"646 5TH AVE BROOKLYN, NY 11215",11215,40.662963,-73.992106,"No",48.4,52361.11,3,3,26,40,28,96,7,96,94,94,91,85,95,10.8695652173913,4.34782608695652,2.17391304347826,51,2.94,3.34,NA,NA,48.2897384305835,46,7,1
"84K379","EXPLORE EXCEL CHARTER SCHOOL","K",18,"1077 REMSEN AVE BROOKLYN, NY 11236",11236,40.642544,-73.90803,"No",53.8,57512.74,4,1,90,5,0,96,10,83,81,78,79,84,87,5.17241379310345,3.44827586206897,3.44827586206897,64,2.28,2.5,NA,NA,49.0808823529412,23,0,0
"84K386","INVICTUS PREPARATORY CHARTER SCHOOL","K",19,"370 FOUNTAIN AVE-3RD FL BROOKLYN, NY 11208",11208,40.670064,-73.874556,"No",70.3,NA,3,2,76,19,0,95,14,78,71,80,65,79,79,7.79220779220779,3.8961038961039,6.49350649350649,90,2.3,2.44,NA,NA,38.3720930232558,30,0,0
"84K508","ACHIEVEMENT FIRST ENDEAVOR CHARTER SCHOOL","K",13,"510 WAVERLY AVE BROOKLYN, NY 11238",11238,40.682396,-73.965924,"No",69.2,42984.69,0,1,88,11,0,98,1,94,93,84,90,88,92,11.9047619047619,9.52380952380952,8.33333333333333,78,2.62,2.98,NA,NA,52.6467757459095,32,0,0
"84K517","LEADERSHIP PREP BEDFORD STUYVESANT UNCOMMON PREP CHARTER SCHOOL","K",13,"141 MACON ST-1ST FL BROOKLYN, NY 11216",11216,40.681896,-73.945611,"No",67.3,41399.29,2,1,87,9,1,96,12,92,89,94,83,87,94,29.8507462686567,20.8955223880597,20.8955223880597,85,2.79,3.3,NA,NA,51.9421860885276,56,0,0
"84K536","COMMUNITY ROOTS CHARTER SCHOOL","K",13,"51 ST EDWARDS ST-3RD FL BROOKLYN, NY 11205",11205,40.695143,-73.977889,"No",36.2,61778.93,2,4,33,16,39,100,0,91,93,86,89,97,93,12.962962962963,0,0,55,2.86,2.86,NA,NA,50,16,0,0
"84K538","ACHIEVEMENT FIRST BUSHWICK CHARTER SCHOOL","K",32,"1300 GREENE AVE BROOKLYN, NY 11237",11237,40.697892,-73.919072,"No",71.8,NA,8,1,38,60,0,98,1,93,93,90,88,89,94,54.4444444444444,0,47.7777777777778,93,2.73,3.27,NA,NA,48.2046678635548,53,0,0
"84K593","EXCELLENCE BOYS CHARTER SCHOOL","K",16,"225 PATCHEN AVE BROOKLYN, NY 11233",11233,40.683447,-73.925849,"No",65.2,41262.87,2,2,88,8,1,94,0,89,88,77,84,86,85,21.1267605633803,19.7183098591549,8.45070422535211,94,2.63,3.2,NA,NA,0.245398773006135,39,0,0
"84K608","KINGS COLLEGIATE CHARTER SCHOOL","K",18,"1485 PACIFIC ST-FL 2 BROOKLYN, NY 11212",11212,40.677469,-73.942071,"No",47.7,NA,1,0,97,2,0,97,5,84,89,86,89,85,94,21.6867469879518,21.6867469879518,18.0722891566265,86,2.67,2.99,NA,NA,48.8262910798122,27,0,0
"84K626","ACHIEVEMENT FIRST BROWNSVILLE CHARTER SCHOOL","K",23,"2021 BERGEN ST-RM 149 BROOKLYN, NY 11233",11233,40.674493,-73.913246,"No",73.5,35872.33,1,0,88,11,0,98,4,91,91,83,84,87,91,13.953488372093,13.953488372093,10.4651162790698,91,2.59,2.78,NA,NA,54.6432062561095,55,0,0
"84K648","BEDFORD STUYVESANT COLLEGIATE -UNCOMMON COLLEGIATE CHARTER HIGH SCHOOL","K",16,"800 GATES AVE-4TH FL BROOKLYN, NY 11221",11221,40.687938,-73.932378,"No",69,NA,2,1,77,18,0,97,6,93,97,88,91,89,93,21.6216216216216,10.8108108108108,12.1621621621622,88,2.49,2.8,NA,NA,46.045197740113,37,0,0
"84K651","PAVE ACADEMY CHARTER SCHOOL","K",15,"732 HENRY ST BROOKLYN, NY 11231",11231,40.675877,-74.003636,"No",77.6,33133.86,5,2,42,52,3,97,0,90,84,83,78,88,92,15.5555555555556,0,8.88888888888889,46,2.56,2.84,NA,NA,52.2633744855967,41,0,0
"84K652","BROOKLYN ASCEND CHARTER SCHOOL","K",18,"205 ROCKAWAY PKWY-2ND FL BROOKLYN, NY 11212",11212,40.662056,-73.920703,"No",60.6,45876.16,1,1,95,3,0,97,4,84,87,83,80,84,89,7.69230769230769,0,3.84615384615385,109,2.55,2.56,NA,NA,47.1428571428571,48,0,0
"84K702","COMMUNITY PARTNERSHIP CHARTER SCHOOL","K",13,"241 EMERSON PL BROOKLYN, NY 11205",11205,40.689626,-73.961094,"No",63.5,42161.63,2,0,80,15,1,95,16,83,84,79,80,90,87,4.54545454545455,4.54545454545455,2.27272727272727,49,2.43,2.65,NA,NA,50.1234567901235,17,0,0
